Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
United American Insurance Company,92916.0,Worksite Application,H15I.001 Health - Hospital/Surgical/Medical Expense,Form,Closed - Approved,AMLC-125427707,92,125427707,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125427707,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,2017 Product Revisions,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-130992920,92,130992920,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130992920,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,ABA Group Dental,H10G.000 Health - Dental,Form,Closed - Disapproved,UCIN-131267622,92,131267622,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131267622,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,COVID-19,H10G.000 Health - Dental,Form,Closed - Filed,UCIN-132416882,92,132416882,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132416882,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Dental,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-129829785,92,129829785,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129829785,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Employer Paid and Group Direct Pay,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-125639279,92,125639279,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125639279,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Employer Paid and Group Direct Pay,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-126085679,92,126085679,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126085679,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,FFS Annual Maximum Rollover Rider,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-127384834,92,127384834,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127384834,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,FFS Vision Rider,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-126915799,92,126915799,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126915799,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Group Dental AMR 2012,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-128635912,92,128635912,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128635912,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Group FFS,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-128333484,92,128333484,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128333484,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Group FFS,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-129250251,92,129250251,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129250251,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,LAUSD,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-130781322,92,130781322,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130781322,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Ped Smart Savings Riders,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-130218141,92,130218141,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130218141,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,Product Revisions 2016,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-130538432,92,130538432,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130538432,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,SD Group Vision Forms,H20G.000 Health - Vision,Form,Closed - Approved,UCIN-133310224,92,133310224,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133310224,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,SD Policy Addendum,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-128076298,92,128076298,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128076298,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,SD UC Dental Forms 2023,H10G.000 Health - Dental,Form,Closed - Approved,UCIN-133844050,92,133844050,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133844050,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,SDUCICG 190709 Tuition Rewards,H10G.000 Health - Dental,Form,Closed - Disapproved,UCIN-132006202,92,132006202,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132006202,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Concordia Insurance Company,85766.0,VISION RIDER FILING,H20G.000 Health - Vision,Form,Closed - Approved,UCIN-134574186,92,134574186,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134574186,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Fire & Casualty Company,13021.0,UFCC MSL 2023,H12.001 Accident & Sickness,Form,Closed - Approved,WESA-133816009,92,133816009,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133816009,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Fire & Casualty Company,13021.0,UFCC MSL 2024 Endorsement,H12.001 Accident & Sickness,Form,Closed - Approved,WESA-134115606,92,134115606,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134115606,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,2004 Outpatient Prescription Drug Rider,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-64EQ66163/00-00/00-00/00,92,64EQ66163/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=64EQ66163/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Choice 2004 Amendment,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-6AWREJ318/00-00/00-00/00,92,6AWREJ318/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6AWREJ318/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Choice Certificate of Coverage,Group Health - Major Medical,Form,Closed - Approved,USPH-63KN6D023/00-00/00-00/00,92,63KN6D023/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=63KN6D023/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,79413.0,"Choice, Choice Plus, Options PPO, Select, Select Plus, 80/80 and MI",H16G.003A Small Group Only - PPO,Form,Closed - Approved,USPH-6UFKHS789/00-00/00-00/00,92,6UFKHS789/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6UFKHS789/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,"Choice, Choice Plus, Select, Select Plus, Options PPO, 80/80 and MI",H16G.001A Any Size Group - PPO,Form,Closed - Approved,USPH-6A5L9R724/00-00/00-00/00,92,6A5L9R724/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6A5L9R724/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Diabetes Copay Amendment,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-64GPY5065/00-00/00-00/00,92,64GPY5065/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=64GPY5065/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Employer Application,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-67XKB8397/00-00/00-00/00,92,67XKB8397/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=67XKB8397/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Grievance Amendment,Group Health - Major Medical,Form,Closed - Approved,USPH-639JTH686/00-00/00-00/00,92,639JTH686/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=639JTH686/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-6SKSGK278/00-00/00-00/00,92,6SKSGK278/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6SKSGK278/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Key Account Insured Employer Application,H16G.002A Large Group Only - PPO,Form,Closed - Approved,USPH-685R9H944/00-00/00-00/00,92,685R9H944/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=685R9H944/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,-99.0,Multiple Products,H16G.001A Any Size Group - PPO,Form,Closed - Approved,USPH-6ABJPA248/00-00/00-00/00,92,6ABJPA248/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6ABJPA248/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Co.,79413.0,Student Health Insurance,H04.001 Student,Form,Closed - Approved,USPH-6MMNHN988/00-00/00-00/00,92,6MMNHN988/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6MMNHN988/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Blanket Student Accident and Health Policy,H04.001 Student,Form,Closed - Approved,UHLC-125279016,92,125279016,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125279016,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,COB Amendment,H16G.001A Any Size Group - PPO,Form,Closed - Approved,UHLC-125219381,92,125219381,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125219381,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Dental Filing,H10G.000 Health - Dental,Form,Closed - Approved,UHLC-125145138,92,125145138,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125145138,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Dental Policy Amendment,H10G.000 Health - Dental,Form,Closed - Approved,UHLC-126065920,92,126065920,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126065920,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Essential Health Insurance Plan,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125417290,92,125417290,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125417290,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Essential Health Insurance Plan,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125155409,92,125155409,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125155409,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Essential Plus Health Insurance Plan,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125303800,92,125303800,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125303800,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Excess Loss,H12.004 Self-Funded Health Plan,Form,Closed - Approved,UHLC-125201915,92,125201915,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125201915,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,General Definitions,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,UHLC-126397853,92,126397853,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126397853,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001A Any Size Group - PPO,Form,Closed - Approved,UHLC-125325176,92,125325176,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125325176,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001A Any Size Group - PPO,Form,Closed - Approved,UHLC-125398516,92,125398516,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125398516,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,UHLC-126816519,92,126816519,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126816519,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,UHLC-126720186,92,126720186,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126720186,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,UHLC-125121706,92,125121706,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125121706,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,UHLC-126843579,92,126843579,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126843579,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.002A Large Group Only - PPO,Form,Closed - Approved,UHLC-125816465,92,125816465,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125816465,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group,H16G.001A Any Size Group - PPO,Form,Closed - Approved,UHLC-125716140,92,125716140,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125716140,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Group Critical Illness,Group Health - Accident/Sickness,Form,Closed - Approved,SERT-5YFJN3639/00-00/00-00/00,92,5YFJN3639/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5YFJN3639/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,"Group Health, Transplant",H09G.000 Health - Organ & Tissue Transplant - Limited Benefit,Form,Closed - Withdrawn,UHLC-125125064,92,125125064,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125125064,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125387070,92,125387070,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125387070,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,HOSPITAL INDEMNITY,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125045013,92,125045013,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125045013,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125227939,92,125227939,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125227939,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125299024,92,125299024,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125299024,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,HOSPITAL INDEMNITY,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6S2SGR962/00-00/00-00/00,92,6S2SGR962/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6S2SGR962/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,HOSPITAL INDEMNITY PLANS,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125275678,92,125275678,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125275678,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,HOSPITAL INDEMNITY PLANS,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6KSKSY755/00-00/00-00/00,92,6KSKSY755/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6KSKSY755/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,HOSPITAL INDEMNITY PLANS,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,UHLC-125255354,92,125255354,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125255354,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,MEDICAL ADVANTAGE PLAN,H15G.002 Large Group Only,Form,Closed - Approved,USPH-6NXKEP639/00-00/00-00/00,92,6NXKEP639/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6NXKEP639/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,MEDICAL ADVANTAGE PLANS,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6LJS8X398/00-00/00-00/00,92,6LJS8X398/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LJS8X398/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Short Term Care,H13I.001 Home Health Care,Form/Rate,Closed - Approved,UHLC-125922872,92,125922872,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125922872,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Transplant Benefit,H21.000 Health - Other,Form,Closed - Approved,UHLC-125042336,92,125042336,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125042336,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Transplant Carve-Out Product,H09G.000 Health - Organ & Tissue Transplant - Limited Benefit,Form,Closed - Approved,UHLC-126388893,92,126388893,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126388893,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Transplant Product,H09G.000 Health - Organ & Tissue Transplant - Limited Benefit,Form,Closed - Approved,UHLC-126705667,92,126705667,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126705667,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Transplant Product,H07G.001 Critical Illness,Form,Closed - Approved,UHLC-125666576,92,125666576,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125666576,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Transplant Product,H07G.001 Critical Illness,Form,Closed - Approved,UHLC-125827185,92,125827185,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125827185,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Vision Filing,H20G.000 Health - Vision,Form,Closed - Approved,UHLC-125145158,92,125145158,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125145158,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company,79413.0,Vision Policy Amendment,H20G.000 Health - Vision,Form,Closed - Approved,UHLC-126066603,92,126066603,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126066603,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company (GB),79413.0,Group,H16G.001C Any Size Group - Other,Form,Closed - Approved,USPH-6UNK67590/00-00/00-00/00,92,6UNK67590/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6UNK67590/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company -ST,79413.0,ABC-06-SD,H04.001 Student,Form,Closed - Approved,MGST-125058992,92,125058992,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125058992,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United HealthCare Insurance Company -ST,79413.0,COL-06-SD,H04.001 Student,Form,Closed - Approved,MGST-125037195,92,125037195,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125037195,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Heritage Life Insurance Company,63983.0,Evidence of Insurability,H21.000 Health - Other,Form,Closed - Approved,FRCS-131344287,92,131344287,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131344287,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Heritage Life Insurance Company,63983.0,Group Vision Forms Filing,H20G.000 Health - Vision,Form,Closed - Approved,FRCS-129453078,92,129453078,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129453078,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Heritage Life Insurance Company,63983.0,Group-Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,CLTR-130879648,92,130879648,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130879648,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United Heritage Life Insurance Company,63983.0,RGCLTD-STD(08-2009)SD,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,HERT-127623560,92,127623560,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127623560,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Application,H07I.002 Dread Disease,Form,Closed - Approved,GRTT-126339450,93,126339450,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126339450,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Application and Rates,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,GRTT-126033288,93,126033288,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126033288,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Application for U1450 series of forms,H21.000 Health - Other,Form,Closed - Approved,GRTT-129606271,93,129606271,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129606271,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Application/Policies/outlines,H14I.000 Health - Hospital Indemnity,Form,Closed - Disapproved,GRTT-126122119,93,126122119,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126122119,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Applications - UAPPH1-22 and UAPPH2-22,H13I.001 Home Health Care,Form/Rate,Closed - Approved,GRTT-133285029,93,133285029,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133285029,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Child Dental and Vision Benfit Rider,H10I.001 Health - Pediatric Dental,Form/Rate,Closed - Approved,GRTT-130708692,93,130708692,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130708692,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Dental Vision Outline,H10I.000 Health - Dental,Form,Closed - Approved,GRTT-133188328,93,133188328,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133188328,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Hospital Confinement Indemnity Insurance Policy,H14I.000 Health - Hospital Indemnity,Form and/or Rate,Closed - Approved,USPH-6K5JRM183/00-00/00-00/00,93,6K5JRM183/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6K5JRM183/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Hospital Indemnity,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,GRTT-125143834,93,125143834,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125143834,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Hospital Indemnity Application Filing,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,GRTT-126778314,93,126778314,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126778314,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Individual Short Term Home Health Care,H13I.001 Home Health Care,Form/Rate,Closed - Approved,GRTT-132259597,93,132259597,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132259597,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Individual Short Term Home Health Care,H13I.001 Home Health Care,Form/Rate,Closed - Approved,GRTT-133768815,93,133768815,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133768815,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Individual Short Term Home Health Care,H13I.001 Home Health Care,Form/Rate,Closed - Disapproved,GRTT-132180608,93,132180608,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132180608,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,Lump Sum Cancer Rider for use with U1450-SD,H21.000 Health - Other,Form,Closed - Approved,GRTT-129650083,93,129650083,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129650083,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,OCU1750E,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,GRTT-134036491,93,134036491,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134036491,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
United National Life Insurance Company of America,92703.0,RU12DV,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,GRTT-128833844,93,128833844,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128833844,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
